country,clf,feat_set,inc,auc_score,N,N_p,N_n
MN,CART,inc-only,7,0.7149390968508615,1580,46,1534
MN,CART,inc-only,8,0.7775345895934132,1580,46,1534
MN,CART,appended,1,0.6686998132586368,1580,46,1534
MN,CART,appended,2,0.6597930990578049,1580,46,1534
MN,CART,appended,3,0.7027130549189373,1580,46,1534
MN,CART,appended,4,0.7616282573635516,1580,46,1534
MN,CART,appended,5,0.7696717171717172,1580,46,1534
MN,CART,appended,6,0.7563099482217129,1580,46,1534
MN,CART,appended,7,0.7803380443086325,1580,46,1534
MN,CART,appended,8,0.8369550547491724,1580,46,1534
MN,RF,inc-only,1,0.9383541295306,1580,46,1534
MN,RF,inc-only,2,0.9215489983872337,1580,46,1534
MN,RF,inc-only,3,0.8889710126474832,1580,46,1534
MN,RF,inc-only,4,0.9685638952550717,1580,46,1534
MN,RF,inc-only,5,0.9629921059332824,1580,46,1534
MN,RF,inc-only,6,0.9528835625159155,1580,46,1534
MN,RF,inc-only,7,0.9342484721161192,1580,46,1534
MN,RF,inc-only,8,0.9646623801035565,1580,46,1534
MN,RF,appended,1,0.9414175367116544,1580,46,1534
MN,RF,appended,2,0.9593321874204227,1580,46,1534
MN,RF,appended,3,0.9714647525676938,1580,46,1534
MN,RF,appended,4,0.983518058738647,1580,46,1534
MN,RF,appended,5,0.9845753756047874,1580,46,1534
MN,RF,appended,6,0.9836563110092522,1580,46,1534
MN,RF,appended,7,0.9836582208641031,1580,46,1534
MN,RF,appended,8,0.9890818903318903,1580,46,1534
MN,XGB,inc-only,1,0.9133396995161701,1580,46,1534
MN,XGB,inc-only,2,0.8703168236991766,1580,46,1534
MN,XGB,inc-only,3,0.8707486631016043,1580,46,1534
MN,XGB,inc-only,4,0.9414788642729819,1580,46,1534
MN,XGB,inc-only,5,0.9603380443086326,1580,46,1534
MN,XGB,inc-only,6,0.9176818606230371,1580,46,1534
MN,XGB,inc-only,7,0.8802521008403361,1580,46,1534
MN,XGB,inc-only,8,0.9445773915626857,1580,46,1534
MN,XGB,appended,1,0.9329526355996944,1580,46,1534
MN,XGB,appended,2,0.9436826245649774,1580,46,1534
MN,XGB,appended,3,0.9563379594261947,1580,46,1534
MN,XGB,appended,4,0.9630281809693575,1580,46,1534
MN,XGB,appended,5,0.978271369153722,1580,46,1534
MN,XGB,appended,6,0.9781622952211187,1580,46,1534
MN,XGB,appended,7,0.9732049486461252,1580,46,1534
MN,XGB,appended,8,0.9787102113572701,1580,46,1534
MU,CART,inc-only,1,0.6428187403993856,1008,78,930
MU,CART,inc-only,2,0.6122119815668202,1008,78,930
MU,CART,inc-only,3,0.7762576804915514,1008,78,930
MU,CART,inc-only,4,0.7017281105990782,1008,78,930
MU,CART,inc-only,5,0.7811155913978495,1008,78,930
MU,CART,inc-only,6,0.7860215053763441,1008,78,930
MU,CART,inc-only,7,0.7355798771121351,1008,78,930
MU,CART,inc-only,8,0.8394969278033795,1008,78,930
MU,CART,appended,1,0.6459389400921659,1008,78,930
MU,CART,appended,2,0.6650537634408602,1008,78,930
MU,CART,appended,3,0.751776113671275,1008,78,930
MU,CART,appended,4,0.7356470814132104,1008,78,930
MU,CART,appended,5,0.7841301843317973,1008,78,930
MU,CART,appended,6,0.8193932411674347,1008,78,930
MU,CART,appended,7,0.7942396313364055,1008,78,930
MU,CART,appended,8,0.7783890168970814,1008,78,930
MU,RF,inc-only,1,0.8372311827956989,1008,78,930
MU,RF,inc-only,2,0.8936347926267281,1008,78,930
MU,RF,inc-only,3,0.9085157450076805,1008,78,930
MU,RF,inc-only,4,0.9504320276497696,1008,78,930
MU,RF,inc-only,5,0.9418106758832565,1008,78,930
MU,RF,inc-only,6,0.9560195852534562,1008,78,930
MU,RF,inc-only,7,0.9189420122887865,1008,78,930
MU,RF,inc-only,8,0.9874327956989247,1008,78,930
MU,RF,appended,1,0.8261232718894009,1008,78,930
MU,RF,appended,2,0.9172331029185867,1008,78,930
MU,RF,appended,3,0.9454493087557603,1008,78,930
MU,RF,appended,4,0.9673099078341013,1008,78,930
MU,RF,appended,5,0.9754896313364055,1008,78,930
MU,RF,appended,6,0.979560291858679,1008,78,930
MU,RF,appended,7,0.9797043010752688,1008,78,930
MU,RF,appended,8,0.9884600614439324,1008,78,930
MU,XGB,inc-only,1,0.8122407834101383,1008,78,930
MU,XGB,inc-only,2,0.8892281105990784,1008,78,930
MU,XGB,inc-only,3,0.8759024577572965,1008,78,930
MU,XGB,inc-only,4,0.9414554531490015,1008,78,930
MU,XGB,inc-only,5,0.9354934715821812,1008,78,930
MU,XGB,inc-only,6,0.9426651305683563,1008,78,930
MU,XGB,inc-only,7,0.9206509216589862,1008,78,930
MU,XGB,inc-only,8,0.9867223502304148,1008,78,930
MU,XGB,appended,1,0.8264016897081413,1008,78,930
MU,XGB,appended,2,0.917271505376344,1008,78,930
MU,XGB,appended,3,0.9351766513056835,1008,78,930
MU,XGB,appended,4,0.9536578341013825,1008,78,930
MU,XGB,appended,5,0.9646313364055299,1008,78,930
MU,XGB,appended,6,0.9687980030721965,1008,78,930
MU,XGB,appended,7,0.9726574500768049,1008,78,930
MU,XGB,appended,8,0.9836981566820276,1008,78,930
MX,CART,inc-only,1,0.677824391069355,29309,2043,27266
MX,CART,inc-only,2,0.6253147713063858,29309,2043,27266
MX,CART,inc-only,3,0.6813544590297,29309,2043,27266
MX,CART,inc-only,4,0.7562296196492255,29309,2043,27266
MX,CART,inc-only,5,0.7564255625499007,29309,2043,27266
MX,CART,inc-only,6,0.739833789135768,29309,2043,27266
MX,CART,inc-only,7,0.7702165673736495,29309,2043,27266
MX,CART,inc-only,8,0.8092630735099302,29309,2043,27266
MX,CART,appended,1,0.678743699730694,29309,2043,27266
MX,CART,appended,2,0.7251918482014345,29309,2043,27266
MX,CART,appended,3,0.7621623108123107,29309,2043,27266
MX,CART,appended,4,0.7884162802474636,29309,2043,27266
MX,CART,appended,5,0.8051313508054104,29309,2043,27266
MX,CART,appended,6,0.8062946357663692,29309,2043,27266
MX,CART,appended,7,0.8237777595079927,29309,2043,27266
MX,CART,appended,8,0.8394010901583896,29309,2043,27266
MX,RF,inc-only,1,0.9268395594245921,29309,2043,27266
MX,RF,inc-only,2,0.9038871889870593,29309,2043,27266
MX,RF,inc-only,3,0.9320466025169607,29309,2043,27266
MX,RF,inc-only,4,0.9678108877084135,29309,2043,27266
MX,RF,inc-only,5,0.9620272652954688,29309,2043,27266
MX,RF,inc-only,6,0.9539616459012891,29309,2043,27266
MX,RF,inc-only,7,0.9551915981243952,29309,2043,27266
MX,RF,inc-only,8,0.9772187110716708,29309,2043,27266
MX,RF,appended,1,0.9279473006836398,29309,2043,27266
MX,RF,appended,2,0.9508446692832708,29309,2043,27266
MX,RF,appended,3,0.9645868660129814,29309,2043,27266
MX,RF,appended,4,0.9780256262978871,29309,2043,27266
MX,RF,appended,5,0.9823155075560392,29309,2043,27266
MX,RF,appended,6,0.9843269423425436,29309,2043,27266
MX,RF,appended,7,0.9856367075416468,29309,2043,27266
MX,RF,appended,8,0.989053687692547,29309,2043,27266
MX,XGB,inc-only,1,0.9267762318705559,29309,2043,27266
MX,XGB,inc-only,2,0.9127486605385765,29309,2043,27266
MX,XGB,inc-only,3,0.9415963081328218,29309,2043,27266
MX,XGB,inc-only,4,0.9725625376444682,29309,2043,27266
MX,XGB,inc-only,5,0.9661811045530684,29309,2043,27266
MX,XGB,inc-only,6,0.9593770163112765,29309,2043,27266
MX,XGB,inc-only,7,0.9601811506089946,29309,2043,27266
MX,XGB,inc-only,8,0.9813555959514427,29309,2043,27266
MX,XGB,appended,1,0.9256737679740213,29309,2043,27266
MX,XGB,appended,2,0.9529968509327309,29309,2043,27266
MX,XGB,appended,3,0.9682947902289364,29309,2043,27266
MX,XGB,appended,4,0.9798761712534786,29309,2043,27266
MX,XGB,appended,5,0.9834407178824307,29309,2043,27266
MX,XGB,appended,6,0.9856356776982904,29309,2043,27266
MX,XGB,appended,7,0.986642095422634,29309,2043,27266
MX,XGB,appended,8,0.9900129017346303,29309,2043,27266
MY,CART,inc-only,1,0.6528918190245545,11595,870,10725
MY,CART,inc-only,2,0.6753649082734926,11595,870,10725
MY,CART,inc-only,3,0.7229178553076121,11595,870,10725
MY,CART,inc-only,4,0.7972622171504211,11595,870,10725
MY,CART,inc-only,5,0.7704664574818487,11595,870,10725
MY,CART,inc-only,6,0.7895294882482532,11595,870,10725
MY,CART,inc-only,7,0.7937199896890519,11595,870,10725
MY,CART,inc-only,8,0.8375957323123432,11595,870,10725
MY,CART,appended,1,0.6477858182334463,11595,870,10725
MY,CART,appended,2,0.7343511627276735,11595,870,10725
MY,CART,appended,3,0.782907695949983,11595,870,10725
MY,CART,appended,4,0.8325184672533467,11595,870,10725
MY,CART,appended,5,0.8299148364494013,11595,870,10725
MY,CART,appended,6,0.841054720932088,11595,870,10725
MY,CART,appended,7,0.847111987224593,11595,870,10725
MY,CART,appended,8,0.8588135262882809,11595,870,10725
MY,RF,inc-only,1,0.8960704119918452,11595,870,10725
MY,RF,inc-only,2,0.9257978518764919,11595,870,10725
MY,RF,inc-only,3,0.9393168898973334,11595,870,10725
MY,RF,inc-only,4,0.9775970555560085,11595,870,10725
MY,RF,inc-only,5,0.9543924884607397,11595,870,10725
MY,RF,inc-only,6,0.9591079460052631,11595,870,10725
MY,RF,inc-only,7,0.9556818381219525,11595,870,10725
MY,RF,inc-only,8,0.9789760274454447,11595,870,10725
MY,RF,appended,1,0.8944793743665578,11595,870,10725
MY,RF,appended,2,0.9483935145391723,11595,870,10725
MY,RF,appended,3,0.9696442077381835,11595,870,10725
MY,RF,appended,4,0.9841944834629117,11595,870,10725
MY,RF,appended,5,0.9856721760049577,11595,870,10725
MY,RF,appended,6,0.9880575965138475,11595,870,10725
MY,RF,appended,7,0.9888136006345494,11595,870,10725
MY,RF,appended,8,0.9912284438790397,11595,870,10725
MY,XGB,inc-only,1,0.893775964235128,11595,870,10725
MY,XGB,inc-only,2,0.921832118491324,11595,870,10725
MY,XGB,inc-only,3,0.9440665197448499,11595,870,10725
MY,XGB,inc-only,4,0.9783286608102593,11595,870,10725
MY,XGB,inc-only,5,0.959558323508434,11595,870,10725
MY,XGB,inc-only,6,0.9639198018807847,11595,870,10725
MY,XGB,inc-only,7,0.9637148170274379,11595,870,10725
MY,XGB,inc-only,8,0.9783077968890324,11595,870,10725
MY,XGB,appended,1,0.8935045498917022,11595,870,10725
MY,XGB,appended,2,0.9481069221652128,11595,870,10725
MY,XGB,appended,3,0.9687955390879903,11595,870,10725
MY,XGB,appended,4,0.9848014607882591,11595,870,10725
MY,XGB,appended,5,0.9867681868959666,11595,870,10725
MY,XGB,appended,6,0.9895758652306804,11595,870,10725
MY,XGB,appended,7,0.9907578639765469,11595,870,10725
MY,XGB,appended,8,0.9920316723697449,11595,870,10725
nan,CART,inc-only,1,0.6868043788710246,6566,448,6118
nan,CART,inc-only,2,0.6629426834560856,6566,448,6118
nan,CART,inc-only,3,0.6674779926766785,6566,448,6118
nan,CART,inc-only,4,0.7957858138226828,6566,448,6118
nan,CART,inc-only,5,0.7524823984904294,6566,448,6118
nan,CART,inc-only,6,0.7358739932404931,6566,448,6118
nan,CART,inc-only,7,0.7705719810559193,6566,448,6118
nan,CART,inc-only,8,0.8329348043159579,6566,448,6118
nan,CART,appended,1,0.6841633677089455,6566,448,6118
nan,CART,appended,2,0.7376359154373339,6566,448,6118
nan,CART,appended,3,0.7581562585192122,6566,448,6118
nan,CART,appended,4,0.821459869425295,6566,448,6118
nan,CART,appended,5,0.8114601728483664,6566,448,6118
nan,CART,appended,6,0.8194814069527252,6566,448,6118
nan,CART,appended,7,0.8300931828932976,6566,448,6118
nan,CART,appended,8,0.8624154491655535,6566,448,6118
nan,RF,inc-only,1,0.892962614495781,6566,448,6118
nan,RF,inc-only,2,0.9066554581792379,6566,448,6118
nan,RF,inc-only,3,0.9144869625055796,6566,448,6118
nan,RF,inc-only,4,0.9676242657607385,6566,448,6118
nan,RF,inc-only,5,0.9427797881497819,6566,448,6118
nan,RF,inc-only,6,0.9425460951848103,6566,448,6118
nan,RF,inc-only,7,0.932705453954411,6566,448,6118
nan,RF,inc-only,8,0.9785634607226702,6566,448,6118
nan,RF,appended,1,0.8948165229793307,6566,448,6118
nan,RF,appended,2,0.9418834744382304,6566,448,6118
nan,RF,appended,3,0.9606759148371059,6566,448,6118
nan,RF,appended,4,0.9787085188313286,6566,448,6118
nan,RF,appended,5,0.980018470043762,6566,448,6118
nan,RF,appended,6,0.983868841153207,6566,448,6118
nan,RF,appended,7,0.9844952388712819,6566,448,6118
nan,RF,appended,8,0.9875282318521263,6566,448,6118
nan,XGB,inc-only,1,0.878480867584956,6566,448,6118
nan,XGB,inc-only,2,0.8836336137170514,6566,448,6118
nan,XGB,inc-only,3,0.9106818873349953,6566,448,6118
nan,XGB,inc-only,4,0.9615054985014831,6566,448,6118
nan,XGB,inc-only,5,0.9394613123495581,6566,448,6118
nan,XGB,inc-only,6,0.9421651457965079,6566,448,6118
nan,XGB,inc-only,7,0.9300080541841076,6566,448,6118
nan,XGB,inc-only,8,0.9786622254389254,6566,448,6118
nan,XGB,appended,1,0.8757513945845715,6566,448,6118
nan,XGB,appended,2,0.9338495755777775,6566,448,6118
nan,XGB,appended,3,0.9552830541516921,6566,448,6118
nan,XGB,appended,4,0.976122784018852,6566,448,6118
nan,XGB,appended,5,0.9774419513103285,6566,448,6118
nan,XGB,appended,6,0.9844301961211118,6566,448,6118
nan,XGB,appended,7,0.9850034996640128,6566,448,6118
nan,XGB,appended,8,0.9880002015436934,6566,448,6118
NG,CART,inc-only,1,0.5944249964378987,11146,838,10308
NG,CART,inc-only,2,0.6430752469851884,11146,838,10308
NG,CART,inc-only,3,0.6372431864618443,11146,838,10308
NG,CART,inc-only,4,0.7416147105361627,11146,838,10308
NG,CART,inc-only,5,0.702062914407799,11146,838,10308
NG,CART,inc-only,6,0.7391419427553829,11146,838,10308
NG,CART,inc-only,7,0.7515569700193899,11146,838,10308
NG,CART,inc-only,8,0.7899217837826092,11146,838,10308
NG,CART,appended,1,0.5887907398942958,11146,838,10308
NG,CART,appended,2,0.6838093567123552,11146,838,10308
NG,CART,appended,3,0.7040296992657784,11146,838,10308
NG,CART,appended,4,0.7595418783579724,11146,838,10308
NG,CART,appended,5,0.7795935596017144,11146,838,10308
NG,CART,appended,6,0.7840473921296235,11146,838,10308
NG,CART,appended,7,0.7840125752197936,11146,838,10308
NG,CART,appended,8,0.8141577232977212,11146,838,10308
NG,RF,inc-only,1,0.8208918312879365,11146,838,10308
NG,RF,inc-only,2,0.8661977585286089,11146,838,10308
NG,RF,inc-only,3,0.8958845736534146,11146,838,10308
NG,RF,inc-only,4,0.9620001134326598,11146,838,10308
NG,RF,inc-only,5,0.9309893396477114,11146,838,10308
NG,RF,inc-only,6,0.9435746911904125,11146,838,10308
NG,RF,inc-only,7,0.9387369825545072,11146,838,10308
NG,RF,inc-only,8,0.9702335730388579,11146,838,10308
NG,RF,appended,1,0.824235097883756,11146,838,10308
NG,RF,appended,2,0.8897042326561703,11146,838,10308
NG,RF,appended,3,0.9261419754251992,11146,838,10308
NG,RF,appended,4,0.9687766341865375,11146,838,10308
NG,RF,appended,5,0.9699428825639397,11146,838,10308
NG,RF,appended,6,0.9764182765938261,11146,838,10308
NG,RF,appended,7,0.9786354744451236,11146,838,10308
NG,RF,appended,8,0.9838964722671051,11146,838,10308
NG,XGB,inc-only,1,0.8131947416869162,11146,838,10308
NG,XGB,inc-only,2,0.871017717322986,11146,838,10308
NG,XGB,inc-only,3,0.9022544066487392,11146,838,10308
NG,XGB,inc-only,4,0.9610416120357591,11146,838,10308
NG,XGB,inc-only,5,0.9305168784983061,11146,838,10308
NG,XGB,inc-only,6,0.945225930323802,11146,838,10308
NG,XGB,inc-only,7,0.9447422245742834,11146,838,10308
NG,XGB,inc-only,8,0.9707389043347011,11146,838,10308
NG,XGB,appended,1,0.8152906553441955,11146,838,10308
NG,XGB,appended,2,0.8926767779923476,11146,838,10308
NG,XGB,appended,3,0.927113925709605,11146,838,10308
NG,XGB,appended,4,0.966189352473329,11146,838,10308
NG,XGB,appended,5,0.9704879380493842,11146,838,10308
NG,XGB,appended,6,0.9767651697891193,11146,838,10308
NG,XGB,appended,7,0.9776910186582686,11146,838,10308
NG,XGB,appended,8,0.9838636194631691,11146,838,10308
NI,CART,inc-only,1,0.6561930379746835,847,49,798
NI,CART,inc-only,2,0.6646598101265823,847,49,798
NI,CART,inc-only,3,0.7005411392405063,847,49,798
NI,CART,inc-only,4,0.7406993670886076,847,49,798
NI,CART,inc-only,5,0.7370427215189873,847,49,798
NI,CART,inc-only,6,0.7496835443037975,847,49,798
NI,CART,inc-only,7,0.6804102056962025,847,49,798
NI,CART,inc-only,8,0.7959636075949367,847,49,798
NI,CART,appended,1,0.6634881329113924,847,49,798
NI,CART,appended,2,0.5943022151898734,847,49,798
NI,CART,appended,3,0.7085696202531645,847,49,798
NI,CART,appended,4,0.7106182753164557,847,49,798
NI,CART,appended,5,0.7268465189873418,847,49,798
NI,CART,appended,6,0.7148338607594936,847,49,798
NI,CART,appended,7,0.7540949367088607,847,49,798
NI,CART,appended,8,0.7634572784810126,847,49,798
NI,RF,inc-only,1,0.8618477056962025,847,49,798
NI,RF,inc-only,2,0.8796166930379746,847,49,798
NI,RF,inc-only,3,0.9265102848101265,847,49,798
NI,RF,inc-only,4,0.957493670886076,847,49,798
NI,RF,inc-only,5,0.9339715189873418,847,49,798
NI,RF,inc-only,6,0.9227958860759493,847,49,798
NI,RF,inc-only,7,0.945196993670886,847,49,798
NI,RF,inc-only,8,0.945620253164557,847,49,798
NI,RF,appended,1,0.8586732594936709,847,49,798
NI,RF,appended,2,0.910757911392405,847,49,798
NI,RF,appended,3,0.9380110759493671,847,49,798
NI,RF,appended,4,0.9456590189873417,847,49,798
NI,RF,appended,5,0.9628900316455696,847,49,798
NI,RF,appended,6,0.9612871835443038,847,49,798
NI,RF,appended,7,0.9646305379746836,847,49,798
NI,RF,appended,8,0.9674082278481012,847,49,798
NI,XGB,inc-only,1,0.805276503164557,847,49,798
NI,XGB,inc-only,2,0.856376582278481,847,49,798
NI,XGB,inc-only,3,0.8810996835443038,847,49,798
NI,XGB,inc-only,4,0.9410237341772152,847,49,798
NI,XGB,inc-only,5,0.8959232594936709,847,49,798
NI,XGB,inc-only,6,0.9244604430379747,847,49,798
NI,XGB,inc-only,7,0.9247555379746836,847,49,798
NI,XGB,inc-only,8,0.9133117088607595,847,49,798
NI,XGB,appended,1,0.7951420094936709,847,49,798
NI,XGB,appended,2,0.8624691455696203,847,49,798
NI,XGB,appended,3,0.9167215189873418,847,49,798
NI,XGB,appended,4,0.9525965189873418,847,49,798
NI,XGB,appended,5,0.9595411392405063,847,49,798
NI,XGB,appended,6,0.9527167721518988,847,49,798
NI,XGB,appended,7,0.9592496044303798,847,49,798
NI,XGB,appended,8,0.9571463607594937,847,49,798
NL,CART,inc-only,1,0.7197466311294516,19483,2221,17262
NL,CART,inc-only,2,0.7040705405407007,19483,2221,17262
NL,CART,inc-only,3,0.7558398584386792,19483,2221,17262
NL,CART,inc-only,4,0.8223882532068085,19483,2221,17262
NL,CART,inc-only,5,0.7959742419361094,19483,2221,17262
NL,CART,inc-only,6,0.7977497406515577,19483,2221,17262
NL,CART,inc-only,7,0.8434508617591704,19483,2221,17262
NL,CART,inc-only,8,0.8857876414628302,19483,2221,17262
NL,CART,appended,1,0.7172103993437715,19483,2221,17262
NL,CART,appended,2,0.7619585419908224,19483,2221,17262
NL,CART,appended,3,0.8195382360916961,19483,2221,17262
NL,CART,appended,4,0.8481442725795465,19483,2221,17262
NL,CART,appended,5,0.8621309995244663,19483,2221,17262
NL,CART,appended,6,0.8653420292063215,19483,2221,17262
NL,CART,appended,7,0.866803328829718,19483,2221,17262
NL,CART,appended,8,0.8964227030692423,19483,2221,17262
NL,RF,inc-only,1,0.9230588894007039,19483,2221,17262
NL,RF,inc-only,2,0.9194136205858718,19483,2221,17262
NL,RF,inc-only,3,0.9407745174110569,19483,2221,17262
NL,RF,inc-only,4,0.9770054445167106,19483,2221,17262
NL,RF,inc-only,5,0.9666992086672602,19483,2221,17262
NL,RF,inc-only,6,0.9600775237215686,19483,2221,17262
NL,RF,inc-only,7,0.9610737267951196,19483,2221,17262
NL,RF,inc-only,8,0.9859391261637552,19483,2221,17262
NL,RF,appended,1,0.9219564702301274,19483,2221,17262
NL,RF,appended,2,0.9538195308691106,19483,2221,17262
NL,RF,appended,3,0.970388281561437,19483,2221,17262
NL,RF,appended,4,0.9825149802344993,19483,2221,17262
NL,RF,appended,5,0.986067649363838,19483,2221,17262
NL,RF,appended,6,0.988589986927989,19483,2221,17262
NL,RF,appended,7,0.9891285205645581,19483,2221,17262
NL,RF,appended,8,0.9926618406924005,19483,2221,17262
NL,XGB,inc-only,1,0.9290125206000821,19483,2221,17262
NL,XGB,inc-only,2,0.9281510476758391,19483,2221,17262
NL,XGB,inc-only,3,0.94723366235487,19483,2221,17262
NL,XGB,inc-only,4,0.9782843811857587,19483,2221,17262
NL,XGB,inc-only,5,0.9707003775828685,19483,2221,17262
NL,XGB,inc-only,6,0.9682686390947791,19483,2221,17262
NL,XGB,inc-only,7,0.9649651582915626,19483,2221,17262
NL,XGB,inc-only,8,0.9869704734096646,19483,2221,17262
NL,XGB,appended,1,0.9312233792793544,19483,2221,17262
NL,XGB,appended,2,0.960339136894345,19483,2221,17262
NL,XGB,appended,3,0.9736408697783145,19483,2221,17262
NL,XGB,appended,4,0.9841296802830788,19483,2221,17262
NL,XGB,appended,5,0.9881645065692404,19483,2221,17262
NL,XGB,appended,6,0.9902612383782005,19483,2221,17262
NL,XGB,appended,7,0.9912552524130638,19483,2221,17262
NL,XGB,appended,8,0.9936480195247748,19483,2221,17262
NO,CART,inc-only,1,0.7121543861093101,4219,417,3802
NO,CART,inc-only,2,0.6873514693445733,4219,417,3802
NO,CART,inc-only,3,0.7273552116559885,4219,417,3802
NO,CART,inc-only,4,0.8179315889830203,4219,417,3802
NO,CART,inc-only,5,0.7934975016762186,4219,417,3802
NO,CART,inc-only,6,0.8072828737389854,4219,417,3802
NO,CART,inc-only,7,0.7988768727801836,4219,417,3802
NO,CART,inc-only,8,0.8599619307053884,4219,417,3802
NO,CART,appended,1,0.7381971204177141,4219,417,3802
NO,CART,appended,2,0.7595903450531456,4219,417,3802
NO,CART,appended,3,0.7863496333256803,4219,417,3802
NO,CART,appended,4,0.83810976452077,4219,417,3802
NO,CART,appended,5,0.8211376085210145,4219,417,3802
NO,CART,appended,6,0.8346120462477492,4219,417,3802
NO,CART,appended,7,0.8539962699624036,4219,417,3802
NO,CART,appended,8,0.8914265949827517,4219,417,3802
NO,RF,inc-only,1,0.9166605339688765,4219,417,3802
NO,RF,inc-only,2,0.9122859325671583,4219,417,3802
NO,RF,inc-only,3,0.9237404264213444,4219,417,3802
NO,RF,inc-only,4,0.9723153295664743,4219,417,3802
NO,RF,inc-only,5,0.9640540218897541,4219,417,3802
NO,RF,inc-only,6,0.9603506281066599,4219,417,3802
NO,RF,inc-only,7,0.9504002402058537,4219,417,3802
NO,RF,inc-only,8,0.980795505303493,4219,417,3802
NO,RF,appended,1,0.9170941156424767,4219,417,3802
NO,RF,appended,2,0.9506395104816006,4219,417,3802
NO,RF,appended,3,0.9595596851741414,4219,417,3802
NO,RF,appended,4,0.9800882246907839,4219,417,3802
